"Time (min)","Measured temperature"
0.0010000000000000152,20.02082626373161
0.002000999999999941,20.082822843458487
0.003001000000000074,20.18496976988349
0.004001000000000207,20.326431888269
0.005001000000000339,20.506350762487273
0.006001000000000472,20.723885837184266
0.007001000000000605,20.978214066153242
0.008002000000000573,21.26883761071948
0.009002999999999838,21.594728948373398
0.010003999999999102,21.955113111076585
0.011004999999998367,22.349231292886873
0.012005999999997631,22.77634051371599
0.013006999999996896,23.235713290082014
0.01400799999999616,23.726637312710295
0.015008999999995425,24.2484151308412
0.016009999999995358,24.80036384310496
0.01701066666666701,25.381586423425272
0.01801066666666801,25.990827191383005
0.01901066666666901,26.627725432303638
0.02001066666667001,27.29166609116345
0.02101066666667101,27.982046934829995
0.02201066666667201,28.698278285566477
0.02301066666667301,29.439782760075
0.02401066666667401,30.205995013962465
0.02501066666667501,30.996361491516815
0.02601066666667601,31.81034018068368
0.02701066666667701,32.647400373134246
0.02801066666667801,33.507022429320024
0.02901066666667901,34.38869754840975
0.03001066666668001,35.2919275430074
0.03101066666668101,36.21622461855111
0.03201066666668201,37.16111115729835
0.03301066666668301,38.12611950679818
0.03401133333335466,39.110903196183436
0.03501133333335566,40.11199883269342
0.03601133333335666,41.12954334154885
0.03701133333335766,42.1631576603084
0.03801133333335866,43.21247064113824
0.03901133333335966,44.277118886299405
0.04001133333336066,45.35674658705407
0.04101133333336166,46.45100536591948
0.04201133333336266,47.559554122199856
0.04301133333336366,48.682058880729265
0.04401133333336466,49.81819264375597
0.04501133333336566,50.96763524590765
0.04601133333336666,52.13007321216741
0.04701133333336766,53.30519961880451
0.04801133333336866,54.49271395719197
0.04901133333336966,55.69232200045743
0.050012000000041315,56.90454691544608
0.051012000000042315,58.12562518050101
0.052012000000043315,59.35435514819532
0.053012000000044315,60.59054479582782
0.054012000000045315,61.834006124163466
0.055012000000046316,63.08455507378831
0.056012000000047316,64.34201144320113
0.057012000000048316,65.60619880860908
0.058012000000049316,66.87694444538882
0.059012000000050316,68.15407925118102
0.060012000000051316,69.43743767058164
0.061012000000052316,70.7268576213992
0.062012000000053316,72.02218042244431
0.06301200000005432,73.32325072281954
0.06401200000005532,74.62991643268029
0.06501200000005632,75.94202865543176
0.06601200000005732,77.25944162133774
0.06701266666672898,78.58263417837321
0.06801266666672998,79.9065463946348
0.06901266666673098,81.23106998757395
0.07001266666673198,82.55616414213243
0.07101266666673298,83.88178891953558
0.07201266666673398,85.20790523905409
0.07301266666673498,86.53447486014515
0.07401266666673598,87.86146036496388
0.07501266666673698,89.18882514123878
0.07601266666673798,90.51653336550292
0.07701266666673898,91.84454998667312
0.07801266666673998,93.1728407099724
0.07901266666674098,94.50137198118318
0.08001266666674198,95.83011097123158
0.08101266666674298,97.15902556108814
0.08201266666674398,98.48808432698677
0.08301266666674498,99.817256525946
0.08401333333341662,101.14632157234699
0.08501333333341762,102.47017793448383
0.08601333333341862,103.78954227124056
0.08701333333341962,105.10448492465335
0.08801333333342062,106.41507479795946
0.08901333333342162,107.72137938547404
0.09001333333342262,109.02346480184622
0.09101333333342362,110.32139581070807
0.09201333333342462,111.61523585272599
0.09301333333342562,112.90504707307245
0.09401333333342662,114.19089034832386
0.09501333333342762,115.47282531280148
0.09601333333342862,116.75091038436338
0.09701333333342962,118.02520278966232
0.09801333333343062,119.29575858887677
0.09901333333343162,120.56263269992957
0.10001400000010327,121.82671946507101
0.10101400000010427,123.08402103794023
0.10201400000010527,124.33325729592302
0.10301400000010627,125.57457779238939
0.10401400000010727,126.80812899084836
0.10501400000010827,128.03405432914096
0.10601400000010927,129.25249428229878
0.10701400000011027,130.46358642409857
0.10801400000011127,131.66746548733295
0.10901400000011227,132.86426342283525
0.11001400000011327,134.05410945727172
0.11101400000011427,135.23713014973524
0.11201400000011527,136.41344944716323
0.11301400000011627,137.58318873860594
0.11401400000011727,138.74646690836144
0.11501400000011827,139.90340038801
0.11601400000011927,141.05410320736928
0.11701466666679092,142.19918544738402
0.11801466666679192,143.3340979798793
0.11901466666679292,144.4588744475368
0.12001466666679392,145.57371204834567
0.12101466666679492,146.67880389570894
0.12201466666679592,147.7743391033136
0.12301466666679692,148.86050286823655
0.12401466666679792,149.93747655232247
0.12501466666679892,151.00543776187138
0.12601466666679992,152.06456042567066
0.12701466666680092,153.11501487140612
0.12801466666680192,154.15696790048185
0.12901466666680292,155.1905828612874
0.13001466666680392,156.216019720945
0.13101466666680492,157.23343513556046
0.13201466666680592,158.24298251901897
0.13301466666680692,159.2448121103483
0.13401533333347856,160.23882610490614
0.13501533333347956,161.22108776336816
0.13601533333348056,162.1922884313561
0.13701533333348156,163.15264862312569
0.13801533333348256,164.10238427971404
0.13901533333348357,165.0417068639669
0.14001533333348457,165.97082345358976
0.14101533333348557,166.8899368322693
0.14201533333348657,167.7992455788978
0.14301533333348757,168.69894415494758
0.14401533333348857,169.5892229900214
0.14501533333348957,170.4702685656355
0.14601533333349057,171.34226349725415
0.14701533333349157,172.20538661462322
0.14801533333349257,173.05981304043186
0.14901533333349357,173.90571426734
0.1500160000001652,174.74381343851388
0.1510160000001662,175.57142869807873
0.1520160000001672,176.3877049541102
0.1530160000001682,177.192871988339
0.1540160000001692,177.98715481319965
0.1550160000001702,178.77077377093346
0.1560160000001712,179.54394463063653
0.1570160000001722,180.30687868328977
0.1580160000001732,181.05978283481429
0.1590160000001742,181.80285969719193
0.1600160000001752,182.53630767769332
0.1610160000001762,183.26032106624973
0.1620160000001772,183.97509012101307
0.1630160000001782,184.6808011521344
0.1640160000001792,185.3776366038013
