"Time (min)","Measured temperature"
0.0010000000000000152,20.02082626373161
0.002000999999999941,20.082822843458487
0.003001000000000074,20.18496976988349
0.004001000000000207,20.326431888269
0.005001000000000339,20.506350762487273
0.006001000000000472,20.723885837184266
0.007001000000000605,20.978214066153242
0.008002000000000573,21.26883761071948
0.009002999999999838,21.594728948373398
0.010003999999999102,21.955113111076585
0.011004999999998367,22.349231292886873
0.012005999999997631,22.77634051371599
0.013006999999996896,23.235713290082014
0.01400799999999616,23.726637312710295
0.015008999999995425,24.2484151308412
0.016009999999995358,24.80036384310496
0.01701066666666701,25.381545229613078
0.01801066666666801,25.990201617797943
0.01901066666666901,26.625835845546632
0.02001066666667001,27.287847672900025
0.02101066666667101,27.97564937322359
0.02201066666667201,28.68866547312497
0.02301066666667301,29.426332497776812
0.02401066666667401,30.188098721532185
0.02501066666667501,30.973423923722343
0.02601066666667601,31.781779149529562
0.02701066666667701,32.61264647582913
0.02801066666667801,33.465518781897906
0.02901066666667901,34.33989952488733
0.03001066666668001,35.235302519962914
0.03101066666668101,36.15125172501242
0.03201066666668201,37.087281029828034
0.03301066666668301,38.04293404967018
0.03401133333335466,39.0177179644411
0.03501133333335566,40.00772837193096
0.03601133333335666,41.01308614483549
0.03701133333335766,42.033436442612484
0.03801133333335866,43.068431834635234
0.03901133333335966,44.117732146169885
0.04001133333336066,45.18100430755236
0.04101133333336166,46.257922206500574
0.04201133333336266,47.34816654349613
0.04301133333336366,48.45142469016978
0.04401133333336466,49.56739055063175
0.04501133333336566,50.69576442568278
0.04601133333336666,51.83625287984736
0.04701133333336766,52.98856861116954
0.04801133333336866,54.152430323716054
0.04901133333336966,55.32756260272749
0.050012000000041315,56.51448987998941
0.051012000000042315,57.709217411288286
0.052012000000043315,58.910282401791044
0.053012000000044315,60.11752200133443
0.054012000000045315,61.33077677511993
0.055012000000046316,62.54989063270699
0.056012000000047316,63.77471075848133
0.057012000000048316,65.00508754356967
0.058012000000049316,66.24087451916822
0.059012000000050316,67.48192829125699
0.060012000000051316,68.72810847667157
0.061012000000052316,69.9792776405024
0.062012000000053316,71.23530123479566
0.06301200000005432,72.49604753852715
0.06401200000005532,73.76138759882548
0.06501200000005632,75.03119517341452
0.06601200000005732,76.30534667425368
0.06701266666672898,77.58428800325147
0.06801266666672998,78.86273933307812
0.06901266666673098,80.14050309500092
0.07001266666673198,81.41756771021338
0.07101266666673298,82.69392186638599
0.07201266666673398,83.96955451210226
0.07301266666673498,85.2444548514099
0.07401266666673598,86.51861233848773
0.07501266666673698,87.79201667242084
0.07601266666673798,89.06465779208592
0.07701266666673898,90.3365258711421
0.07801266666673998,91.60761131312584
0.07901266666674098,92.8779047466489
0.08001266666674198,94.14739702069488
0.08101266666674298,95.41607920001428
0.08201266666674398,96.6839425606144
0.08301266666674498,97.95097858534444
0.08401333333341662,99.21688566209097
0.08501333333341762,100.4764823933002
0.08601333333341862,101.73045666716945
0.08701333333341962,102.97890478212193
0.08801333333342062,104.22192105591266
0.08901333333342162,105.45959786676734
0.09001333333342262,106.69202569366934
0.09101333333342362,107.91929315580597
0.09201333333342462,109.14148705119965
0.09301333333342562,110.35869239453007
0.09401333333342662,111.57099245417717
0.09501333333342762,112.77846878848874
0.09601333333342862,113.98120128129766
0.09701333333342962,115.17926817669974
0.09801333333343062,116.37274611310926
0.09901333333343162,117.56171015660688
0.10001400000010327,118.74702161800268
0.10101400000010427,119.92475101245479
0.10201400000010527,121.0935335045014
0.10301400000010627,122.2535395019351
0.10401400000010727,123.4049358867742
0.10501400000010827,124.54788608851659
0.10601400000010927,125.682550155872
0.10701400000011027,126.8090848270032
0.10801400000011127,127.92764359830853
0.10901400000011227,129.03837679177371
0.11001400000011327,130.1414316209251
0.11101400000011427,131.2369522554126
0.11201400000011527,132.32507988424743
0.11301400000011627,133.40595277773116
0.11401400000011727,134.47970634809258
0.11501400000011827,135.5464732088681
0.11601400000011927,136.60638323304565
0.11701466666679092,137.66000264108513
0.11801466666679192,138.7029404116532
0.11901466666679292,139.7351899541851
0.12001466666679392,140.75696240359562
0.12101466666679492,141.76846451812605
0.12201466666679592,142.76989877028717
0.12301466666679692,143.7614634359079
0.12401466666679792,144.7433526813399
0.12501466666679892,145.7157566488467
0.12601466666679992,146.67886154021545
0.12701466666680092,147.6328496986367
0.12801466666680192,148.57789968887954
0.12901466666680292,149.5141863757998
0.13001466666680392,150.44188100121926
0.13101466666680492,151.36115125920497
0.13201466666680592,152.27216136978717
0.13301466666680692,153.17507215114037
0.13401533333347856,154.0697634873643
0.13501533333347956,154.95254357516686
0.13601533333348056,155.82405189325266
0.13701533333348156,156.68451561312693
0.13801533333348256,157.53415719245507
0.13901533333348357,158.3731944730125
0.14001533333348457,159.20184077660207
0.14101533333348557,160.02030499897904
0.14201533333348657,160.82879170181994
0.14301533333348757,161.62750120278673
0.14401533333348857,162.41662966371172
0.14501533333348957,163.1963691769578
0.14601533333349057,163.96690784997864
0.14701533333349157,164.72842988812124
0.14801533333349257,165.48111567571203
0.14901533333349357,166.22514185545393
0.1500160000001652,166.96116859443478
0.1510160000001662,167.68677499837682
0.1520160000001672,168.40115228704985
0.1530160000001682,169.10452996754887
0.1540160000001692,169.79713278137132
0.1550160000001702,170.47918080344562
0.1560160000001712,171.15088953910856
0.1570160000001722,171.8124700190593
0.1580160000001732,172.46412889234622
0.1590160000001742,173.10606851741795
0.1600160000001752,173.73848705128538
0.1610160000001762,174.3615785368271
0.1620160000001772,174.97553298828385
0.1630160000001782,175.58053647497394
