"Time (min)","Large P","Large I","Large D","Normal PID"
0.20601800000023315,201.94515039425397,167.66850955488977,189.05281297391312,200.42447732929728
0.20701800000023415,201.51837094965944,166.0470164483963,189.21214136407025,200.43695516789074
0.20801800000023515,201.09663998857732,164.46372637070942,189.36690381710795,200.44884954957655
0.20901800000023615,200.67985641582248,162.91784091096198,189.5171964731798,200.46017292330848
0.21001800000023715,200.2679212332779,161.40857825476607,189.66311347327405,200.4709374790131
0.21101800000023815,199.86073749631808,159.93517283931206,189.8047470007582,200.4811551529705
0.21201800000023915,199.45821027113857,158.49687501563656,189.94218732206298,200.49083763308778
0.21301800000024015,199.06024659297384,157.09295071790848,190.07552282652077,200.4999963640586
0.21401800000024115,198.66675542518013,155.72268113958648,190.20484006537296,200.50864255241916
0.21501800000024215,198.27764761917217,154.3853624163086,190.33022378997194,200.5167871714991
0.21601800000024315,197.89283587518895,153.08030531537025,190.4517569891837,200.52444096626505
0.2170186666669148,197.51304333007062,151.8071828311508,190.56985448828328,200.5316206371409
0.2180186666669158,197.15108156087527,150.5808850347924,190.68743134874967,200.5383450804082
0.2190186666669168,196.8098793371656,149.4035576054518,190.8054341602743,200.5446341106585
0.2200186666669178,196.48899201869145,148.27415940298758,190.9238512031482,200.55049707184315
0.2210186666669188,196.187984218608,147.19167094691397,191.04267100407958,200.55594311343722
0.2220186666669198,195.9064296111658,146.15509396626643,191.16188233106962,200.560981194485
0.2230186666669208,195.64391074339494,145.1634509588163,191.28147418839458,200.56562008755455
0.2240186666669218,195.40001885070558,144.2157847594457,191.40143581169545,200.56986838261457
0.2250186666669228,195.17435367631938,143.3111581174968,191.52175666316262,200.57373449082976
0.2260186666669238,194.96652329445226,142.4486532828974,191.64242642682888,200.5772266482764
0.2270186666669248,194.7761439371746,141.62737160089415,191.76343500395512,200.58035291958095
0.2280186666669258,194.60283982486592,140.8464331152029,191.8847725085128,200.58312120148344
0.2290186666669268,194.44624300019532,140.10497617940797,192.00642926276103,200.5855392263267
0.2300186666669278,194.30599316555234,139.40215707643577,192.1283957929153,200.58761456547364
0.2310186666669288,194.18173752385425,138.73714964594149,192.25066282490548,200.5893546326513
0.2320186666669298,194.07313062266212,138.10914491943078,192.37322128022493,200.59076668722886
0.2330186666669308,193.97983420153736,137.51735076296993,192.4960622718612,200.59185783742544
0.23401933333360245,193.90197037832962,136.96368081772874,192.6193047943646,200.59266826603917
0.23501933333360345,193.84082175250043,136.4572675780297,192.74291283266055,200.59330223286605
0.23601933333360445,193.79607379226366,135.9973512961878,192.86696551148214,200.59377097794632
0.23701933333360545,193.7673705488992,135.58292975213962,192.9914505787773,200.59407808676582
0.23801933333360645,193.75436348586206,135.21302158914654,193.11635604011684,200.59422707014787
0.23901933333360745,193.7567113247321,134.88666588019214,193.24167015333947,200.59422136580437
0.24001933333360845,193.77407989436765,134.60292170339193,193.36738142330262,200.59406433985578
0.24101933333360945,193.806141983189,134.36086772622423,193.4934785967518,200.59375928831906
0.24201933333361045,193.85257719453833,134.15960179840334,193.61995065728513,200.59330943856386
0.24301933333361145,193.91307180504057,133.99824055321483,193.74678682043097,200.59271795074113
0.24401933333361245,193.9873186259105,133.8759190171311,193.87397652882652,200.59198791917788
0.24501933333361345,194.0750168671371,133.7917902275429,194.0015094474917,200.59112237374654
0.24601933333361445,194.17587200449836,133.74502485843615,194.12937545920667,200.5901242812045
0.24701933333361545,194.2895956493329,133.73481085384293,194.25756465998492,200.58899654650625
0.24801933333361645,194.41590542102134,133.7603530689143,194.38606735463608,200.5877420140865
0.24901933333361745,194.55452482211652,133.82087291845073,194.51487405242625,200.58636346911874
0.25002000000028857,194.70528588803475,133.9156835660418,194.64406116196017,200.5848626207733
0.2510210000002618,194.86347587000938,134.04711941556363,194.7723139225971,200.58330166712648
0.252022000000235,195.0248240111106,134.21717028691538,194.89844687514423,200.58173684348696
0.2530230000002082,195.18925816387616,134.42499154777238,195.0225035671012,200.58016826671698
0.25402400000018144,195.3567076880979,134.66975617708496,195.14452664064916,200.57859605121067
0.25502500000015466,195.5271034194608,134.95065439869188,195.26455785148246,200.57702030894643
0.2560260000001279,195.7003776388355,135.2668933225535,195.38263808724898,200.57544114953677
0.2570270000001011,195.87646404220916,135.61769659344833,195.4988073856059,200.57385868027842
0.2580280000000743,196.055297711242,136.0023040469773,195.6131049519019,200.57227300619908
0.2590290000000475,196.2368150844369,136.41997137272384,195.72556917648862,200.57068423010713
0.26003000000002074,196.4209539289077,136.86996978442343,195.836237651674,200.5690924526334
0.26103099999999396,196.6076533127358,137.35158569698729,195.94514718832193,200.56749777228165
0.2620319999999672,196.79685357790018,137.86412041025403,196.05233383210884,200.56590028546984
0.2630329999999404,196.98849631377269,138.406889799313,196.15783287943862,200.5643000865736
0.2640339999999136,197.18252433116277,138.97922401126974,196.26167889302891,200.56269726797075
0.26503499999988683,197.3788816369036,139.58046716832507,196.3639057171739,200.5610919200799
0.26603599999986005,197.5775134089664,140.20997707702267,196.46454649268617,200.55948413140368
0.26703666666650394,197.77764759230132,140.86684096719523,196.56353578226302,200.5578780817109
0.26803766666647716,197.9724263933235,141.55023499583467,196.66027707359333,200.55631068540023
0.2690386666664504,198.16002315200214,142.25918300392968,196.75459727017596,200.5547918943733
0.2700396666664236,198.34059039970722,142.9931136326419,196.84654714408043,200.55332068154414
0.2710406666663968,198.51427749174505,143.75146744824164,196.93617641081605,200.55189604120682
0.27204166666637003,198.68123067343114,144.53369669400774,197.02353375131,200.55051698859265
0.27304266666634325,198.8415931447855,145.33926504728234,197.1086668334299,200.5491825594338
0.27404366666631647,198.99550512388396,146.16764738158165,197.19162233305752,200.5478918095363
0.2750446666662897,199.14310390889037,147.0183295336574,197.27244595472408,200.5466438143635
0.2760456666662629,199.28452393880036,147.89080807540049,197.35118245181593,200.54543766862705
